,match_id,innings,ball,striker,runs_off_bat
171292,1136615,1,3.6,GJ Maxwell,1
171293,1136615,1,4.1,GJ Maxwell,4
171295,1136615,1,4.3,GJ Maxwell,0
171296,1136615,1,4.4,GJ Maxwell,0
171297,1136615,1,4.5,RR Pant,0
171298,1136615,1,4.6,RR Pant,0
171299,1136615,1,4.7,RR Pant,1
171300,1136615,1,5.1,RR Pant,4
171301,1136615,1,5.2,RR Pant,2
171302,1136615,1,5.3,RR Pant,1
171303,1136615,1,5.4,SS Iyer,0
171304,1136615,1,5.5,SS Iyer,0
171305,1136615,1,5.6,SS Iyer,0
171394,1136615,2,0.1,SA Yadav,4
171395,1136615,2,0.2,SA Yadav,6
171396,1136615,2,0.3,SA Yadav,2
171397,1136615,2,0.4,SA Yadav,0
171398,1136615,2,0.5,E Lewis,1
171399,1136615,2,0.6,Ishan Kishan,0
171400,1136615,2,1.1,E Lewis,1
171401,1136615,2,1.2,Ishan Kishan,0
171402,1136615,2,1.3,Ishan Kishan,0
171403,1136615,2,1.4,Ishan Kishan,0
171404,1136615,2,1.5,Ishan Kishan,0
171405,1136615,2,1.6,Ishan Kishan,0
171406,1136615,2,2.1,E Lewis,0
171407,1136615,2,2.2,E Lewis,0
171408,1136615,2,2.3,E Lewis,0
171409,1136615,2,2.4,E Lewis,1
171410,1136615,2,2.5,Ishan Kishan,1
171411,1136615,2,2.6,E Lewis,1
171412,1136615,2,3.1,E Lewis,4
171413,1136615,2,3.2,E Lewis,1
171414,1136615,2,3.3,Ishan Kishan,1
171415,1136615,2,3.4,E Lewis,4
171416,1136615,2,3.5,E Lewis,6
171417,1136615,2,3.6,E Lewis,1
171418,1136615,2,4.1,E Lewis,0
171419,1136615,2,4.2,E Lewis,6
171420,1136615,2,4.3,E Lewis,0
171421,1136615,2,4.4,E Lewis,0
171422,1136615,2,4.5,E Lewis,4
171423,1136615,2,4.6,E Lewis,6
171425,1136615,2,5.2,Ishan Kishan,1
171427,1136615,2,5.4,E Lewis,1
171428,1136615,2,5.5,Ishan Kishan,0
171429,1136615,2,5.6,Ishan Kishan,1
171430,1136615,2,5.7,E Lewis,1
171431,1136615,2,5.8,Ishan Kishan,1
171516,1136616,1,0.1,KL Rahul,0
171517,1136616,1,0.2,KL Rahul,2
171518,1136616,1,0.3,KL Rahul,0
171519,1136616,1,0.4,KL Rahul,0
171520,1136616,1,0.5,KL Rahul,4
171522,1136616,1,0.7,KL Rahul,0
171523,1136616,1,1.1,CH Gayle,0
171524,1136616,1,1.2,CH Gayle,0
171525,1136616,1,1.3,AJ Finch,0
171526,1136616,1,1.4,AJ Finch,0
171527,1136616,1,1.5,KL Rahul,0
171528,1136616,1,1.6,KL Rahul,0
171529,1136616,1,2.1,AJ Finch,4
171530,1136616,1,2.2,AJ Finch,0
171531,1136616,1,2.3,AJ Finch,0
171532,1136616,1,2.4,KL Rahul,1
171533,1136616,1,2.5,AJ Finch,0
171534,1136616,1,2.6,MK Tiwary,1
171535,1136616,1,3.1,MK Tiwary,0
171536,1136616,1,3.2,MK Tiwary,0
171537,1136616,1,3.3,MK Tiwary,0
171538,1136616,1,3.4,MK Tiwary,1
171539,1136616,1,3.5,KL Rahul,0
171540,1136616,1,3.6,KL Rahul,0
171541,1136616,1,4.1,MK Tiwary,1
171542,1136616,1,4.2,DA Miller,0
171543,1136616,1,4.3,DA Miller,4
171544,1136616,1,4.4,DA Miller,0
171545,1136616,1,4.5,DA Miller,1
171546,1136616,1,4.6,MK Tiwary,1
171547,1136616,1,5.1,MK Tiwary,0
171548,1136616,1,5.2,MK Tiwary,2
171549,1136616,1,5.3,MK Tiwary,1
171550,1136616,1,5.4,DA Miller,1
171551,1136616,1,5.5,MK Tiwary,1
171552,1136616,1,5.6,DA Miller,1
171640,1136616,2,0.1,AT Rayudu,1
171641,1136616,2,0.2,F du Plessis,0
171642,1136616,2,0.3,F du Plessis,2
171643,1136616,2,0.4,F du Plessis,0
171644,1136616,2,0.5,F du Plessis,0
171645,1136616,2,0.6,F du Plessis,0
171646,1136616,2,1.1,AT Rayudu,0
171647,1136616,2,1.2,AT Rayudu,0
171648,1136616,2,1.3,SK Raina,0
171649,1136616,2,1.4,SK Raina,1
171650,1136616,2,1.5,F du Plessis,0
171651,1136616,2,1.6,F du Plessis,4
171652,1136616,2,2.1,SK Raina,1
171653,1136616,2,2.2,F du Plessis,0
171654,1136616,2,2.3,F du Plessis,0
171655,1136616,2,2.4,F du Plessis,4
171656,1136616,2,2.5,F du Plessis,0
171657,1136616,2,2.6,F du Plessis,4
171658,1136616,2,3.1,SK Raina,0
171659,1136616,2,3.2,SK Raina,0
171660,1136616,2,3.3,SK Raina,4
171661,1136616,2,3.4,SK Raina,4
171664,1136616,2,3.7,SK Raina,0
171665,1136616,2,3.8,SK Raina,0
171666,1136616,2,4.1,F du Plessis,0
171667,1136616,2,4.2,F du Plessis,0
171668,1136616,2,4.3,F du Plessis,0
171669,1136616,2,4.4,SW Billings,0
171670,1136616,2,4.5,Harbhajan Singh,0
171671,1136616,2,4.6,Harbhajan Singh,0
171672,1136616,2,5.1,SK Raina,0
171673,1136616,2,5.2,SK Raina,0
171674,1136616,2,5.3,SK Raina,1
171675,1136616,2,5.4,Harbhajan Singh,0
171676,1136616,2,5.5,Harbhajan Singh,4
171677,1136616,2,5.6,Harbhajan Singh,1
171763,1136617,1,0.1,S Dhawan,0
171764,1136617,1,0.2,KS Williamson,0
171765,1136617,1,0.3,KS Williamson,0
171766,1136617,1,0.4,KS Williamson,4
171767,1136617,1,0.5,KS Williamson,4
171768,1136617,1,0.6,KS Williamson,4
171769,1136617,1,1.1,SP Goswami,1
171770,1136617,1,1.2,KS Williamson,0
171771,1136617,1,1.3,KS Williamson,0
171772,1136617,1,1.4,KS Williamson,1
171773,1136617,1,1.5,SP Goswami,0
171774,1136617,1,1.6,SP Goswami,4
171775,1136617,1,2.1,KS Williamson,1
171776,1136617,1,2.2,SP Goswami,1
171777,1136617,1,2.3,KS Williamson,4
171778,1136617,1,2.4,KS Williamson,3
171779,1136617,1,2.5,SP Goswami,1
171780,1136617,1,2.6,KS Williamson,0
171781,1136617,1,3.1,SP Goswami,0
171782,1136617,1,3.2,SP Goswami,4
171783,1136617,1,3.3,SP Goswami,1
171784,1136617,1,3.4,KS Williamson,1
171785,1136617,1,3.5,SP Goswami,0
171786,1136617,1,3.6,MK Pandey,0
171787,1136617,1,4.1,KS Williamson,2
171788,1136617,1,4.2,KS Williamson,0
171789,1136617,1,4.3,Shakib Al Hasan,4
171790,1136617,1,4.4,Shakib Al Hasan,0
171791,1136617,1,4.5,Shakib Al Hasan,1
171792,1136617,1,4.6,MK Pandey,0
171793,1136617,1,5.1,Shakib Al Hasan,0
171794,1136617,1,5.2,Shakib Al Hasan,0
171795,1136617,1,5.3,Shakib Al Hasan,4
171796,1136617,1,5.4,Shakib Al Hasan,0
171797,1136617,1,5.5,Shakib Al Hasan,1
171798,1136617,1,5.6,MK Pandey,1
171892,1136617,2,0.1,SR Watson,0
171893,1136617,2,0.2,SR Watson,0
171894,1136617,2,0.3,SR Watson,0
171895,1136617,2,0.4,SR Watson,0
171896,1136617,2,0.5,SR Watson,0
171897,1136617,2,0.6,SK Raina,1
171898,1136617,2,1.1,SK Raina,4
171899,1136617,2,1.2,SK Raina,4
171900,1136617,2,1.3,SK Raina,4
171901,1136617,2,1.4,SK Raina,0
171902,1136617,2,1.5,SK Raina,0
171903,1136617,2,1.6,SK Raina,1
171904,1136617,2,2.1,SK Raina,2
171905,1136617,2,2.2,SK Raina,1
171906,1136617,2,2.3,F du Plessis,0
171907,1136617,2,2.4,F du Plessis,0
171908,1136617,2,2.5,F du Plessis,1
171910,1136617,2,2.7,SK Raina,1
171911,1136617,2,3.1,SK Raina,0
171912,1136617,2,3.2,SK Raina,4
171913,1136617,2,3.3,SK Raina,0
171914,1136617,2,3.4,AT Rayudu,0
171915,1136617,2,3.5,MS Dhoni,0
171916,1136617,2,3.6,MS Dhoni,0
171917,1136617,2,4.1,F du Plessis,1
171918,1136617,2,4.2,MS Dhoni,0
171919,1136617,2,4.3,MS Dhoni,0
171920,1136617,2,4.4,MS Dhoni,0
171921,1136617,2,4.5,MS Dhoni,0
171922,1136617,2,4.6,MS Dhoni,0
171923,1136617,2,5.1,F du Plessis,1
171924,1136617,2,5.2,MS Dhoni,0
171925,1136617,2,5.3,MS Dhoni,2
171926,1136617,2,5.4,MS Dhoni,4
171927,1136617,2,5.5,MS Dhoni,1
171928,1136617,2,5.6,F du Plessis,0
172010,1136618,1,0.1,SP Narine,4
172011,1136618,1,0.2,SP Narine,0
172012,1136618,1,0.3,RV Uthappa,1
172013,1136618,1,0.4,CA Lynn,0
172014,1136618,1,0.5,CA Lynn,1
172015,1136618,1,0.6,RV Uthappa,0
172016,1136618,1,1.1,CA Lynn,1
172017,1136618,1,1.2,RV Uthappa,1
172019,1136618,1,1.4,CA Lynn,1
172022,1136618,1,1.7,RV Uthappa,0
172023,1136618,1,1.8,RV Uthappa,0
172024,1136618,1,1.9,RV Uthappa,1
172025,1136618,1,2.1,RV Uthappa,0
172026,1136618,1,2.2,N Rana,1
172027,1136618,1,2.3,CA Lynn,0
172028,1136618,1,2.4,CA Lynn,0
172029,1136618,1,2.5,CA Lynn,4
172030,1136618,1,2.6,CA Lynn,0
172031,1136618,1,3.1,N Rana,0
172032,1136618,1,3.2,N Rana,2
172033,1136618,1,3.3,N Rana,0
172034,1136618,1,3.4,N Rana,0
172035,1136618,1,3.5,KD Karthik,0
172036,1136618,1,3.6,KD Karthik,4
172037,1136618,1,4.1,CA Lynn,0
172038,1136618,1,4.2,CA Lynn,1
172039,1136618,1,4.3,KD Karthik,1
172040,1136618,1,4.4,CA Lynn,0
172041,1136618,1,4.5,CA Lynn,0
172042,1136618,1,4.6,CA Lynn,2
172043,1136618,1,5.1,KD Karthik,4
172044,1136618,1,5.2,KD Karthik,4
172045,1136618,1,5.3,KD Karthik,1
172046,1136618,1,5.4,CA Lynn,4
172047,1136618,1,5.5,CA Lynn,1
172048,1136618,1,5.6,KD Karthik,0
172136,1136618,2,0.1,AM Rahane,2
172137,1136618,2,0.2,AM Rahane,0
172138,1136618,2,0.3,AM Rahane,0
172139,1136618,2,0.4,AM Rahane,6
172140,1136618,2,0.5,AM Rahane,1
172141,1136618,2,0.6,RA Tripathi,0
172142,1136618,2,1.1,AM Rahane,0
172143,1136618,2,1.2,AM Rahane,1
172144,1136618,2,1.3,RA Tripathi,1
172145,1136618,2,1.4,AM Rahane,4
172146,1136618,2,1.5,AM Rahane,0
172147,1136618,2,1.6,AM Rahane,0
172148,1136618,2,2.1,RA Tripathi,4
172149,1136618,2,2.2,RA Tripathi,1
172150,1136618,2,2.3,AM Rahane,0
172151,1136618,2,2.4,AM Rahane,0
172152,1136618,2,2.5,AM Rahane,1
172153,1136618,2,2.6,RA Tripathi,0
172154,1136618,2,3.1,AM Rahane,4
172155,1136618,2,3.2,AM Rahane,4
172156,1136618,2,3.3,AM Rahane,1
172157,1136618,2,3.4,RA Tripathi,1
172158,1136618,2,3.5,AM Rahane,1
172159,1136618,2,3.6,RA Tripathi,0
172161,1136618,2,4.2,AM Rahane,1
172162,1136618,2,4.3,RA Tripathi,0
172163,1136618,2,4.4,RA Tripathi,6
172164,1136618,2,4.5,RA Tripathi,6
172165,1136618,2,4.6,RA Tripathi,0
172166,1136618,2,4.7,RA Tripathi,1
172167,1136618,2,5.1,RA Tripathi,0
172168,1136618,2,5.2,SV Samson,1
172169,1136618,2,5.3,AM Rahane,1
172170,1136618,2,5.4,SV Samson,1
172171,1136618,2,5.5,AM Rahane,1
172172,1136618,2,5.6,SV Samson,0
172258,1136619,1,0.2,WP Saha,0
172259,1136619,1,0.3,WP Saha,1
172260,1136619,1,0.4,S Dhawan,0
172261,1136619,1,0.5,S Dhawan,0
172262,1136619,1,0.6,S Dhawan,1
172263,1136619,1,0.7,WP Saha,1
172264,1136619,1,1.1,WP Saha,0
172265,1136619,1,1.2,WP Saha,0
172266,1136619,1,1.3,WP Saha,1
172268,1136619,1,1.5,S Dhawan,1
172269,1136619,1,1.6,WP Saha,1
172270,1136619,1,1.7,S Dhawan,6
172271,1136619,1,2.1,WP Saha,1
172272,1136619,1,2.2,S Dhawan,1
172273,1136619,1,2.3,WP Saha,0
172274,1136619,1,2.4,WP Saha,1
172275,1136619,1,2.5,S Dhawan,1
172276,1136619,1,2.6,WP Saha,0
172277,1136619,1,3.1,S Dhawan,0
172278,1136619,1,3.2,S Dhawan,4
172279,1136619,1,3.3,S Dhawan,0
172280,1136619,1,3.4,S Dhawan,4
172281,1136619,1,3.5,S Dhawan,1
172282,1136619,1,3.6,WP Saha,0
172283,1136619,1,4.1,S Dhawan,1
172284,1136619,1,4.2,WP Saha,4
172285,1136619,1,4.3,WP Saha,1
172286,1136619,1,4.4,S Dhawan,1
172287,1136619,1,4.5,WP Saha,2
172288,1136619,1,4.6,WP Saha,4
172289,1136619,1,5.1,S Dhawan,1
172290,1136619,1,5.2,WP Saha,1
172291,1136619,1,5.3,S Dhawan,1
172292,1136619,1,5.4,WP Saha,1
172293,1136619,1,5.5,S Dhawan,0
172294,1136619,1,5.6,S Dhawan,1
172381,1136619,2,0.1,CA Lynn,0
172382,1136619,2,0.2,CA Lynn,0
172383,1136619,2,0.3,CA Lynn,4
172384,1136619,2,0.4,CA Lynn,1
172385,1136619,2,0.5,SP Narine,0
172386,1136619,2,0.6,SP Narine,0
172387,1136619,2,1.1,SP Narine,4
172388,1136619,2,1.2,SP Narine,1
172389,1136619,2,1.3,CA Lynn,1
172390,1136619,2,1.4,SP Narine,0
172391,1136619,2,1.5,SP Narine,0
172392,1136619,2,1.6,CA Lynn,6
172393,1136619,2,2.1,SP Narine,4
172394,1136619,2,2.2,SP Narine,6
172395,1136619,2,2.3,SP Narine,4
172396,1136619,2,2.4,SP Narine,4
172397,1136619,2,2.5,SP Narine,1
172398,1136619,2,2.6,CA Lynn,0
172399,1136619,2,3.1,SP Narine,2
172400,1136619,2,3.2,SP Narine,0
172401,1136619,2,3.3,CA Lynn,4
172402,1136619,2,3.4,CA Lynn,1
172403,1136619,2,3.5,N Rana,1
172404,1136619,2,3.6,CA Lynn,0
172405,1136619,2,4.1,N Rana,0
172406,1136619,2,4.2,N Rana,0
172407,1136619,2,4.3,N Rana,6
172408,1136619,2,4.4,N Rana,0
172409,1136619,2,4.5,N Rana,6
172410,1136619,2,4.6,N Rana,0
172411,1136619,2,5.1,CA Lynn,6
172412,1136619,2,5.2,CA Lynn,1
172413,1136619,2,5.3,N Rana,0
172414,1136619,2,5.4,N Rana,1
172415,1136619,2,5.5,CA Lynn,0
172416,1136619,2,5.6,CA Lynn,1
172502,1136620,1,0.1,SP Goswami,1
172503,1136620,1,0.2,S Dhawan,1
172504,1136620,1,0.3,SP Goswami,1
172505,1136620,1,0.4,S Dhawan,0
172506,1136620,1,0.5,S Dhawan,1
172507,1136620,1,0.6,SP Goswami,1
172508,1136620,1,0.7,S Dhawan,0
172509,1136620,1,1.1,SP Goswami,1
172510,1136620,1,1.2,S Dhawan,4
172511,1136620,1,1.3,S Dhawan,0
172512,1136620,1,1.4,S Dhawan,1
172513,1136620,1,1.5,SP Goswami,1
172514,1136620,1,1.6,KS Williamson,1
172515,1136620,1,2.1,KS Williamson,0
172516,1136620,1,2.2,KS Williamson,1
172517,1136620,1,2.3,S Dhawan,0
172518,1136620,1,2.4,S Dhawan,1
172519,1136620,1,2.5,KS Williamson,1
172520,1136620,1,2.6,S Dhawan,0
172521,1136620,1,3.1,KS Williamson,0
172522,1136620,1,3.2,KS Williamson,0
172523,1136620,1,3.3,KS Williamson,0
172524,1136620,1,3.4,KS Williamson,0
172525,1136620,1,3.5,KS Williamson,0
172526,1136620,1,3.6,KS Williamson,0
172527,1136620,1,4.1,S Dhawan,1
172528,1136620,1,4.2,KS Williamson,6
172529,1136620,1,4.3,KS Williamson,0
172530,1136620,1,4.4,KS Williamson,4
172532,1136620,1,4.6,KS Williamson,0
172533,1136620,1,4.7,KS Williamson,1
172535,1136620,1,5.2,KS Williamson,1
172536,1136620,1,5.3,S Dhawan,0
172537,1136620,1,5.4,S Dhawan,6
172538,1136620,1,5.5,S Dhawan,2
172539,1136620,1,5.6,S Dhawan,1
172540,1136620,1,5.7,KS Williamson,1
172629,1136620,2,0.1,SR Watson,0
172630,1136620,2,0.2,SR Watson,0
172631,1136620,2,0.3,SR Watson,0
172632,1136620,2,0.4,SR Watson,0
172633,1136620,2,0.5,SR Watson,0
172634,1136620,2,0.6,SR Watson,0
172635,1136620,2,1.1,F du Plessis,0
172636,1136620,2,1.2,F du Plessis,4
172637,1136620,2,1.3,F du Plessis,0
172638,1136620,2,1.4,F du Plessis,1
172639,1136620,2,1.5,SR Watson,0
172640,1136620,2,1.6,SR Watson,0
172641,1136620,2,2.1,F du Plessis,0
172642,1136620,2,2.2,F du Plessis,0
172643,1136620,2,2.3,F du Plessis,0
172644,1136620,2,2.4,F du Plessis,0
172645,1136620,2,2.5,F du Plessis,5
172646,1136620,2,2.6,SR Watson,0
172647,1136620,2,3.1,F du Plessis,0
172648,1136620,2,3.2,SR Watson,0
172649,1136620,2,3.3,SR Watson,4
172650,1136620,2,3.4,SR Watson,0
172651,1136620,2,3.5,SR Watson,1
172652,1136620,2,3.6,F du Plessis,0
172653,1136620,2,4.1,SK Raina,1
172654,1136620,2,4.2,SR Watson,1
172655,1136620,2,4.3,SK Raina,0
172656,1136620,2,4.4,SK Raina,0
172657,1136620,2,4.5,SK Raina,1
172658,1136620,2,4.6,SR Watson,1
172660,1136620,2,5.2,SR Watson,1
172661,1136620,2,5.3,SK Raina,1
172662,1136620,2,5.4,SR Watson,6
172663,1136620,2,5.5,SR Watson,4
172664,1136620,2,5.6,SR Watson,1
172665,1136620,2,5.7,SK Raina,1
172743,1178409,1,0.1,RG Sharma,0
172744,1178409,1,0.2,RG Sharma,1
172745,1178409,1,0.3,Q de Kock,0
172746,1178409,1,0.4,RG Sharma,1
172747,1178409,1,0.5,Q de Kock,0
172748,1178409,1,0.6,Q de Kock,2
172749,1178409,1,1.1,RG Sharma,1
172750,1178409,1,1.2,Q de Kock,0
172751,1178409,1,1.3,Q de Kock,1
172752,1178409,1,1.4,RG Sharma,4
172753,1178409,1,1.5,RG Sharma,0
172754,1178409,1,1.6,RG Sharma,1
172755,1178409,1,2.1,RG Sharma,1
172756,1178409,1,2.2,Q de Kock,1
172757,1178409,1,2.3,RG Sharma,0
172758,1178409,1,2.4,RG Sharma,1
172759,1178409,1,2.5,Q de Kock,1
172760,1178409,1,2.6,RG Sharma,0
172761,1178409,1,3.1,Q de Kock,1
172762,1178409,1,3.2,RG Sharma,4
172763,1178409,1,3.3,RG Sharma,1
172764,1178409,1,3.4,Q de Kock,4
172765,1178409,1,3.5,Q de Kock,0
172766,1178409,1,3.6,Q de Kock,6
172767,1178409,1,4.1,RG Sharma,1
172768,1178409,1,4.2,Q de Kock,1
172769,1178409,1,4.3,RG Sharma,4
172770,1178409,1,4.4,RG Sharma,1
172771,1178409,1,4.5,Q de Kock,1
172772,1178409,1,4.6,RG Sharma,1
172773,1178409,1,5.1,RG Sharma,0
172774,1178409,1,5.2,RG Sharma,1
172775,1178409,1,5.3,Q de Kock,6
172776,1178409,1,5.4,Q de Kock,0
172777,1178409,1,5.5,Q de Kock,1
172778,1178409,1,5.6,RG Sharma,6
172779,1178409,1,5.7,RG Sharma,1
172867,1178409,2,0.1,PP Shaw,0
172868,1178409,2,0.2,PP Shaw,4
172869,1178409,2,0.3,PP Shaw,4
172870,1178409,2,0.4,PP Shaw,0
172871,1178409,2,0.5,PP Shaw,0
172872,1178409,2,0.6,PP Shaw,0
172873,1178409,2,1.1,S Dhawan,0
172874,1178409,2,1.2,S Dhawan,4
172875,1178409,2,1.3,S Dhawan,0
172876,1178409,2,1.4,S Dhawan,4
172877,1178409,2,1.5,S Dhawan,0
172878,1178409,2,1.6,S Dhawan,2
172879,1178409,2,2.1,PP Shaw,1
172880,1178409,2,2.2,S Dhawan,0
172881,1178409,2,2.3,S Dhawan,4
172882,1178409,2,2.4,S Dhawan,0
172883,1178409,2,2.5,S Dhawan,4
172884,1178409,2,2.6,S Dhawan,1
172885,1178409,2,3.1,S Dhawan,0
172886,1178409,2,3.2,S Dhawan,2
172887,1178409,2,3.3,S Dhawan,1
172888,1178409,2,3.4,PP Shaw,0
172889,1178409,2,3.5,PP Shaw,1
172890,1178409,2,3.6,S Dhawan,6
172891,1178409,2,4.1,PP Shaw,0
172892,1178409,2,4.2,PP Shaw,1
172893,1178409,2,4.3,S Dhawan,0
172894,1178409,2,4.4,S Dhawan,1
172895,1178409,2,4.5,PP Shaw,1
172896,1178409,2,4.6,S Dhawan,1
172897,1178409,2,5.1,S Dhawan,1
172898,1178409,2,5.2,PP Shaw,0
172899,1178409,2,5.3,PP Shaw,0
172900,1178409,2,5.4,PP Shaw,1
172901,1178409,2,5.5,S Dhawan,4
172902,1178409,2,5.6,S Dhawan,0
172990,1178410,1,0.1,PA Patel,0
172992,1178410,1,0.3,PA Patel,1
172993,1178410,1,0.4,V Kohli,0
172994,1178410,1,0.5,V Kohli,0
172995,1178410,1,0.6,V Kohli,1
172996,1178410,1,0.7,PA Patel,0
172997,1178410,1,1.1,V Kohli,2
172998,1178410,1,1.2,V Kohli,0
172999,1178410,1,1.3,V Kohli,1
173000,1178410,1,1.4,PA Patel,0
173001,1178410,1,1.5,PA Patel,1
173002,1178410,1,1.6,V Kohli,0
173003,1178410,1,2.1,PA Patel,4
173004,1178410,1,2.2,PA Patel,0
173005,1178410,1,2.3,PA Patel,0
173006,1178410,1,2.4,PA Patel,1
173007,1178410,1,2.5,V Kohli,1
173008,1178410,1,2.6,PA Patel,4
173009,1178410,1,3.1,V Kohli,1
173010,1178410,1,3.2,PA Patel,0
173011,1178410,1,3.3,V Kohli,4
173012,1178410,1,3.4,V Kohli,1
173013,1178410,1,3.5,AD Nath,1
173014,1178410,1,3.6,V Kohli,2
173015,1178410,1,4.1,AD Nath,0
173016,1178410,1,4.2,AD Nath,0
173017,1178410,1,4.3,AD Nath,1
173018,1178410,1,4.4,V Kohli,1
173020,1178410,1,4.6,AD Nath,1
173021,1178410,1,4.7,V Kohli,0
173022,1178410,1,5.1,AD Nath,0
173023,1178410,1,5.2,AD Nath,6
173024,1178410,1,5.3,AD Nath,1
173025,1178410,1,5.4,V Kohli,0
173026,1178410,1,5.5,V Kohli,4
173027,1178410,1,5.6,V Kohli,1
173115,1178410,2,0.1,CA Lynn,1
173116,1178410,2,0.2,SP Narine,0
173117,1178410,2,0.3,SP Narine,0
173118,1178410,2,0.4,SP Narine,0
173119,1178410,2,0.5,SP Narine,1
173120,1178410,2,0.6,CA Lynn,0
173121,1178410,2,1.1,SP Narine,4
173122,1178410,2,1.2,SP Narine,0
173123,1178410,2,1.3,SP Narine,0
173124,1178410,2,1.4,SP Narine,1
173125,1178410,2,1.5,Shubman Gill,0
173126,1178410,2,1.6,Shubman Gill,0
173127,1178410,2,2.1,SP Narine,4
173128,1178410,2,2.2,SP Narine,0
173129,1178410,2,2.3,SP Narine,0
173130,1178410,2,2.4,SP Narine,4
173131,1178410,2,2.5,SP Narine,4
173132,1178410,2,2.6,SP Narine,0
173133,1178410,2,3.1,Shubman Gill,0
173134,1178410,2,3.2,Shubman Gill,0
173135,1178410,2,3.3,Shubman Gill,1
173136,1178410,2,3.4,SP Narine,0
173137,1178410,2,3.5,SP Narine,0
173138,1178410,2,3.6,Shubman Gill,1
173139,1178410,2,4.1,Shubman Gill,0
173140,1178410,2,4.2,Shubman Gill,3
173141,1178410,2,4.3,RV Uthappa,1
173142,1178410,2,4.4,Shubman Gill,4
173143,1178410,2,4.5,Shubman Gill,0
173144,1178410,2,4.6,Shubman Gill,0
173145,1178410,2,5.1,N Rana,0
173146,1178410,2,5.2,N Rana,0
173147,1178410,2,5.3,N Rana,0
173148,1178410,2,5.4,N Rana,0
173149,1178410,2,5.5,N Rana,0
173150,1178410,2,5.6,N Rana,4
173243,1178411,1,0.1,Q de Kock,0
173244,1178411,1,0.2,Q de Kock,2
173245,1178411,1,0.3,Q de Kock,0
173246,1178411,1,0.4,Q de Kock,1
173247,1178411,1,0.5,RG Sharma,0
173248,1178411,1,0.6,RG Sharma,0
173249,1178411,1,1.1,Q de Kock,0
173250,1178411,1,1.2,Q de Kock,1
173251,1178411,1,1.3,RG Sharma,0
173252,1178411,1,1.4,RG Sharma,1
173253,1178411,1,1.5,Q de Kock,1
173254,1178411,1,1.6,RG Sharma,0
173255,1178411,1,2.1,Q de Kock,1
173256,1178411,1,2.2,RG Sharma,4
173257,1178411,1,2.3,RG Sharma,0
173258,1178411,1,2.4,SA Yadav,1
173259,1178411,1,2.5,Q de Kock,0
173260,1178411,1,2.6,Q de Kock,1
173261,1178411,1,3.1,Q de Kock,4
173262,1178411,1,3.2,Q de Kock,4
173263,1178411,1,3.3,Q de Kock,4
173264,1178411,1,3.4,Q de Kock,6
173265,1178411,1,3.5,Q de Kock,1
173266,1178411,1,3.6,SA Yadav,0
173267,1178411,1,4.1,Q de Kock,0
173268,1178411,1,4.2,Q de Kock,0
173269,1178411,1,4.3,Q de Kock,0
173270,1178411,1,4.4,Q de Kock,2
173271,1178411,1,4.5,Q de Kock,4
173272,1178411,1,4.6,Q de Kock,0
173273,1178411,1,5.1,SA Yadav,0
173274,1178411,1,5.2,Q de Kock,1
173275,1178411,1,5.3,SA Yadav,0
173276,1178411,1,5.4,SA Yadav,0
173278,1178411,1,5.6,SA Yadav,0
173279,1178411,1,5.7,SA Yadav,1
173367,1178411,2,0.1,AM Rahane,0
173368,1178411,2,0.2,AM Rahane,0
173369,1178411,2,0.3,AM Rahane,1
173370,1178411,2,0.4,SV Samson,4
173371,1178411,2,0.5,SV Samson,4
173372,1178411,2,0.6,SV Samson,0
173373,1178411,2,1.1,AM Rahane,1
173374,1178411,2,1.2,SV Samson,4
173375,1178411,2,1.3,SV Samson,1
173376,1178411,2,1.4,AM Rahane,1
173377,1178411,2,1.5,SV Samson,4
173378,1178411,2,1.6,SV Samson,4
173379,1178411,2,2.1,AM Rahane,0
173380,1178411,2,2.2,AM Rahane,0
173381,1178411,2,2.3,SV Samson,0
173382,1178411,2,2.4,SV Samson,0
173383,1178411,2,2.5,SV Samson,1
173384,1178411,2,2.6,AM Rahane,1
173385,1178411,2,3.1,AM Rahane,4
173386,1178411,2,3.2,AM Rahane,4
173387,1178411,2,3.3,AM Rahane,0
173388,1178411,2,3.4,AM Rahane,0
173389,1178411,2,3.5,SPD Smith,1
173390,1178411,2,3.6,SV Samson,4
173391,1178411,2,4.1,SPD Smith,1
173392,1178411,2,4.2,SV Samson,0
173393,1178411,2,4.3,SV Samson,0
173394,1178411,2,4.4,SV Samson,1
173395,1178411,2,4.5,SPD Smith,2
173396,1178411,2,4.6,SPD Smith,0
173397,1178411,2,5.1,SV Samson,0
173398,1178411,2,5.2,SV Samson,1
173399,1178411,2,5.3,SPD Smith,4
173400,1178411,2,5.4,SPD Smith,2
173401,1178411,2,5.5,SPD Smith,4
173402,1178411,2,5.6,SPD Smith,1
173482,1178412,1,0.1,KL Rahul,1
173483,1178412,1,0.2,CH Gayle,1
173484,1178412,1,0.3,KL Rahul,0
173485,1178412,1,0.4,KL Rahul,0
173486,1178412,1,0.5,KL Rahul,0
173487,1178412,1,0.6,KL Rahul,1
173488,1178412,1,1.1,KL Rahul,6
173489,1178412,1,1.2,KL Rahul,0
173490,1178412,1,1.3,KL Rahul,4
173491,1178412,1,1.4,KL Rahul,0
173492,1178412,1,1.5,MA Agarwal,0
173493,1178412,1,1.6,MA Agarwal,1
